"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","cluster"
"11",-0.155649737187771,-0.386750567257486,-0.535930367598779,0.315388950550768,-0.564318875909296,-0.179740276850621,0.141547264698591,0.201059042633421,-0.184938185601707,1.14539279819038,1.26423189890892,0.661421489014725,-0.493636229539649,-0.958296887450467,-0.779907910117663,0.282970705601479,2.55671994307373,-0.344292995429022,-0.259271162144799,-0.282324345647524,-1.38371404731382,0.0538110500023819,-0.180674140273269,-0.242854443255521,-0.373427773807054,-0.680941764743889,-0.135292816165726,-0.0827669205063024,-0.814722638244238,-0.0472464450204675,-0.352609763544914,-0.201311138930699,0.178016892126043,-0.0871172700386459,-0.119105410642119,-0.126566026188296,2.07581504406486,1.40633793154739,-0.459816750559954,-0.471929223735773,-0.291729718513269,-0.774752941532242,0.807906658178723,6
"12",-0.155649737187771,-0.386750567257486,-0.543465206156483,-0.158414887095926,-0.453647172406254,0.236826829098662,0.563072559437988,0.583144072938585,0.236471207765639,0.794524180158504,0.479801626427841,0.980484177563809,-0.479224908302359,-0.928215278981648,-0.519263409899204,-1.0745462501847,-0.0737933928056607,-0.321174983473645,-0.250429304807094,-0.734500133848607,-1.12751971728491,0.89291888780679,-0.116664979072263,-0.186949763546916,-0.3688372416639,-0.541908931737094,0.195354550894265,0.187887387694298,-0.658048795592546,-0.157260060522512,-0.374562562219695,-0.187175256074195,0.252944194696787,-0.0871172700386459,-0.125199362354816,-0.32138538064063,-0.481104621233834,1.40633793154739,-0.332457358016415,-0.371289158325748,-0.79075085518914,-0.619883108937721,0.807906658178723,8
"13",-0.155649737187771,-0.386750567257486,0.5680316468421,1.00475735448992,3.86892121132486,1.6140655478023,1.3343237609227,1.21180234058562,1.64074521911621,-0.784306412861389,-0.687972470076743,0.412431632088903,0.209409586314812,-0.823559162440194,0.0672809903171379,0.920926013469993,1.61567270389851,-0.309192598820088,-0.209522113590398,-0.128134135731219,-0.993096766407072,1.09503812210846,-0.162491139537772,-0.102549128160092,-0.328751695546789,-0.268183942537404,0.287615497633203,0.376563287032148,-0.410346699699426,-0.283004647423691,-0.394032207019766,-0.214940699741637,1.6045948676324,-0.0871172700386459,-0.125199362354816,-0.145060033309859,-0.481104621233834,-0.71013103474175,4.59537144578358,4.38330863131745,-0.461563399201031,-0.898075215635286,0.807906658178723,1
"14",-0.155649737187771,-0.386750567257486,0.146368865248505,-0.307134534730973,0.0329694107345801,-0.312699510707226,0.477405182840617,0.507670098039015,-0.303710415206156,1.00015955002128,0.857092480713675,0.449415188736031,-0.438152701679545,-0.578847016664121,0.204962031752033,-0.373838046809804,1.39454563198128,-0.340941945835926,-0.220571692966651,-0.436019563406167,-0.718828762157461,-0.505881639345061,0.2696421822703,-0.202497537464633,-0.344511178348041,-0.355810665205318,-0.0877547506036822,-0.400449248557805,-0.625478624188133,-0.239736408338042,-0.341541612642783,-0.174714418815426,-0.0213757852962822,-0.0871172700386459,-0.125199362354816,-0.267051242083602,-0.481104621233834,1.40633793154739,0.104903193300682,0.0773361826794911,-0.356724062049422,-0.676286319573998,0.807906658178723,8
"15",-0.155649737187771,-0.386750567257486,0.0634190574283844,0.543644963393349,0.0787192642898907,0.0595470577329768,0.65066415493726,0.659152650027479,0.0663899185111991,1.08187260538249,1.06495584798333,1.00033744123223,-0.269040270610008,-0.520407568945779,-0.739427191670111,-0.491100245134738,0.876302940511345,-0.344938927629092,-0.226667412045688,-0.217727803584955,-0.735095068785297,-0.849195960412288,0.258310231104033,-0.226202133045236,-0.372319064515079,-0.341614640611942,-0.134080145681534,0.123013750499789,-0.409370051523617,-0.275385850235481,-0.376204246299025,-0.236134666330015,0.275944503018373,-0.0871172700386459,-0.122738132628009,-0.00953008088343571,-0.481104621233834,-0.71013103474175,0.315536034814996,0.217642092731818,-0.819392712072979,-0.509944647528031,0.807906658178723,8
"16",-0.155649737187771,-0.386750567257486,0.116737096957258,0.543644963393349,-0.342146356033727,-0.554382736848097,-0.607698128799068,-0.541989406501582,-0.566124706117191,1.35484412893984,2.42736447099278,0.193814472396672,-0.269040270610008,-0.520407568945779,-1.12921145955211,-0.494228674405549,0.558378043443229,-0.353081493065344,-0.226667412045688,0.000563956236256851,-0.76762768232563,-0.315744640745206,0.258310231104033,-0.242854443255521,-0.372319064515079,-0.341614640611942,-0.225475829531185,-0.41800888719886,-0.409370051523617,-0.275385850235481,-0.376204246299025,-0.181244996078062,-0.246830047778082,-0.0871172700386459,-0.122738132628009,-0.00953008088343571,-0.481104621233834,-0.71013103474175,-0.2834729762689,-0.265063206303666,0.291346502667679,-0.530020366568061,0.807906658178723,8
"17",-0.155649737187771,-0.386750567257486,-0.6068874286596,-0.409528013606773,-0.543901558593384,0.313370887954987,0.553916858401352,0.575131285197246,0.310953286367698,0.683970365162169,0.329293263387696,0.973919149850579,-0.300142182582165,-0.567342424555492,-1.2941810028119,-0.346367559681717,0.45359571888053,0.48566149088243,0.0433839781788121,-0.266732077088867,-0.615131057227091,-0.0238042690134427,-0.287182433538213,-0.242854443255521,-0.359260341546529,0.252050646230844,-0.250934103717698,-0.0728331408739537,-0.0717288664522949,-0.31449317977994,-0.398275810672924,-0.11272095386158,-0.817965487734564,-0.0871172700386459,-0.125199362354816,-0.0664694638385424,-0.481104621233834,-0.71013103474175,-0.494105817783214,-0.521906440294918,-0.890366391360139,0.341839431741833,0.807906658178723,8
"18",-0.155649737187771,-0.386750567257486,-0.150544068022233,-0.409528013606773,0.385785014228382,0.278667160715115,0.822335501718044,0.80470310295252,0.288639255127461,-0.262629832184868,-0.418198374426134,0.16730269230529,-0.300142182582165,-0.567342424555492,-0.322559427494508,-0.779616153491663,0.394222571776552,-0.161190340258403,0.0433839781788121,-0.221687747083167,-0.379495531396504,0.389217825780323,-0.287182433538213,-0.216189828564814,-0.359260341546529,0.252050646230844,0.189330511005653,-0.0230536369654139,-0.0717288664522949,-0.31449317977994,-0.398275810672924,-0.25129521437358,-0.000714594989680909,-0.0871172700386459,-0.125199362354816,-0.0664694638385424,-0.481104621233834,-0.71013103474175,0.500277131691338,0.417248474133814,-0.63228482508403,-0.68680217240449,0.807906658178723,8
"19",-0.155649737187771,-0.386750567257486,-0.172056244403928,-0.798619165572922,0.0271590141711296,0.274203971000042,0.484692664004127,0.514134020284393,0.269650437950875,0.795392472896733,0.481096016822542,1.01257862468231,-0.489602520399088,2.21588936496603,1.48405301439643,-1.5080771661449,0.429519387169673,0.0741287573630651,5.1698158353673,-0.186543266467638,-0.287771635523486,0.21171099786514,1.08397832935544,-0.227035960371865,-0.280864220049756,3.27120460044865,-0.00452315641131574,0.407787618677482,3.47726506855865,-0.31449317977994,-0.362874181140349,-0.232466701643561,0.184300281707397,-0.0871172700386459,-0.125199362354816,-0.305542415270536,-0.481104621233834,-0.71013103474175,0.132194491702869,0.107342678270618,-0.327580738496347,-0.354118828312556,0.807906658178723,7
"20",-0.155649737187771,-0.386750567257486,-0.276102062752897,0.286856899874789,0.125057094302446,0.274693824277331,0.284441841945607,0.333583190636551,0.261469931801337,0.122530420299839,-0.181323539369631,0.430214099970083,-0.371899853694312,-0.898433542381862,-0.266553820423324,-0.168792452554776,1.56433342250997,-0.317827619159796,-0.238619868759126,-0.575112500039931,-0.547128858484085,0.0952378275268442,-0.0922059112110553,-0.161576825824113,-0.347936264948861,-0.457673483394418,0.142679903289857,0.0913897843517504,-0.765038540213088,-0.214749741886734,-0.369597133125035,-0.23259818561257,1.49474221678345,-0.0871172700386459,-0.125199362354816,-0.273844606412689,-0.481104621233834,1.40633793154739,0.259553884246408,0.193853340962777,-0.615265321407042,-0.846451938103779,0.807906658178723,8
"21",-0.155649737187771,-0.386750567257486,-0.569382618352922,0.384259287833997,-0.429282485054343,0.428273052325792,0.208928464157133,0.263929724948555,0.407218955738401,0.137583543569564,-0.170867835119676,0.564598387041378,0.218764045260672,-0.69695374394191,-1.39511860238225,-0.791770793103354,0.236483608562656,-0.166924641514508,-0.174887843038882,-0.0640325858263123,-0.785927277246364,-0.576310354748309,-0.169482361742568,-0.10180275226865,-0.237582869945084,0.00844628637211359,0.0284244799031467,0.657176475329563,0.0651792859301706,-0.31449317977994,-0.400514414355022,-0.245257538326926,1.17408685086925,-0.0871172700386459,-0.125199362354816,0.510982386120742,-0.481104621233834,-0.71013103474175,-0.402435046227151,-0.399500910564986,0.105618909351545,-0.0625429089216376,0.807906658178723,8
"22",-0.155649737187771,-0.386750567257486,-0.257042706161619,-0.041337734426161,-0.356673999061615,-0.415599273829912,-0.106870513492844,-0.036501082556895,-0.420262084060177,0.932408825097866,0.714287925571509,0.222843902828929,-0.447345765137012,-0.848454351546469,-0.560533413941163,-1.11284571165153,0.750397134290708,-0.350044870627256,-0.247426481838123,-0.474628992243791,-0.796997402649612,-0.743327022704582,-0.204626665785623,-0.227165693305288,-0.366412375628191,-0.508736936843459,-0.219720321076543,-0.156257191705051,-0.732742961411062,-0.312270738811204,-0.395054732697085,-0.255969522173444,-0.330198133923546,-0.0871172700386459,-0.125199362354816,0.00406865161473799,-0.481104621233834,-0.71013103474175,-0.166610236956972,-0.228475985088947,-0.91301988000012,-0.970730198827777,0.807906658178723,8
"23",-0.155649737187771,-0.386750567257486,-0.0359631174500612,-0.327534459756077,-0.0953448897243393,-0.386073935387994,0.130764998664406,0.190935984714224,-0.385126254821105,0.594154757552985,0.224169230371475,0.104860184724308,-0.305899112530364,-0.652076024125027,-0.812164336919821,-0.836998366454237,0.826588982507619,-0.320185967916399,-0.105393837360231,-0.0241856765945303,-0.278282956728413,-0.0058856704811092,-0.228189508098941,-0.15857263659894,-0.312259041250121,0.532163283262975,0.0915215055908304,-0.0556186691778266,0.449432282852057,-0.299735933631977,-0.348205240219052,-0.195152689580549,-0.264853481305685,-0.0871172700386459,-0.125199362354816,0.0150323675591525,-0.481104621233834,-0.71013103474175,-0.0231559761249638,-0.0240970651856751,-0.104282538180811,-0.0912225075502522,0.807906658178723,8
"24",-0.155649737187771,-0.386750567257486,-0.26434793315849,-0.247554571386076,-0.389131620796957,-0.535492454343744,0.0412964794942014,0.106275602290047,-0.532055847131606,0.847927673435697,0.563285617669037,0.0585048286711199,-0.436618266470555,-0.797191619177417,-0.702173485856309,-1.64441695783709,-0.471495625978552,-0.326271501264037,-0.215826898754178,-0.40483502628885,-0.735095068785297,1.854198987025,-0.180815173079902,-0.242854443255521,-0.3770352669459,-0.253162073176687,-0.0224578776966266,-0.411585184944022,-0.514367269673592,-0.31449317977994,-0.257001551483009,-0.153335769302973,-0.612993584917875,-0.0871172700386459,-0.125199362354816,0.308042404043421,-0.481104621233834,-0.71013103474175,-0.312163828435302,-0.336160586202265,-0.476533727497009,-0.0185675243577612,0.807906658178723,8
"25",-0.155649737187771,-0.386750567257486,0.292233804937562,-0.761805693730813,-0.461607977248731,-0.956690956928036,-1.19570289296166,-1.17671722583559,-0.957935080913599,1.378388888176,2.66030813348808,-0.362015764531602,-0.535368154947135,2.21588936496603,1.52075123075517,-1.35390895368032,0.264366432006822,-0.355684434880284,-0.152928365665258,-0.032848048708997,-1.28408291896924,-0.551588438321047,-0.112253075287019,-0.242854443255521,-0.3770352669459,-0.109523283950575,-0.292215301385111,-0.658684981487835,0.17643216368526,-0.29475624998159,-0.141224188364197,-0.10015107073573,-0.385850244851043,-0.0871172700386459,-0.125199362354816,0.181844387088973,2.07581504406486,-0.71013103474175,-0.358349102654387,-0.336342077103018,0.47898582694277,-0.016655551115854,0.807906658178723,6
"26",-0.155649737187771,-0.386750567257486,-0.597721363398889,-0.347896357205738,-0.540667688078536,0.32494011142802,0.450515649590833,0.483749408107348,0.31768012408199,0.667386119944336,0.308864422489513,0.956897016480761,-0.470261273832954,-0.926474546022265,-0.88278613226029,-0.659777322557877,0.0865761746437203,-0.329474770893557,-0.247010248956334,-0.251139808530209,-1.14175273561985,1.96458521851417,-0.150030353496897,-0.101182915042281,-0.355794776016788,-0.505554983020728,-0.0585981801229065,-0.184403109203728,-0.836071372801113,-0.171409765981626,-0.157954406907102,-0.154731954345471,-0.386724009044028,-0.0871172700386459,-0.125199362354816,0.330261899288526,-0.481104621233834,-0.71013103474175,-0.465414965616813,-0.484230273675683,-0.509977311400891,-0.262344112700989,0.807906658178723,8
"27",-0.155649737187771,-0.386750567257486,-0.421430395822029,0.142113634047235,-0.379862733499036,-0.0469506629484435,-0.235055265314793,-0.162568146850938,-0.0698257938148782,0.702840553512052,0.353158403283461,0.484207701237651,-0.179976762092826,-0.648637538931565,-1.24626637684346,-0.148091968734664,0.468806973138213,-0.219057735039889,-0.205146527802687,-0.0974445907715662,-0.979089669056824,-0.315908906381299,-0.194872831379579,-0.144834090723784,-0.292372664939663,-0.236876469367372,-0.0201804998936512,-0.219288191260358,-0.270056438970491,-0.31449317977994,-0.412871969881032,-0.266542212868534,-0.626405990970078,-0.0871172700386459,-0.125199362354816,0.101631984914334,-0.481104621233834,-0.71013103474175,-0.317062266610053,-0.288099106928843,0.537996126325654,-0.279551871878158,0.807906658178723,8
"28",-0.155649737187771,-0.386750567257486,-0.312491692920018,-0.206179071585714,-0.191317181796252,0.576033738556341,0.960934736894644,0.918899188815899,0.58826380259364,1.15553852205206,1.30003770268099,1.80481791150283,-0.438547060363774,-0.829982722756911,-0.28076102959866,-0.375548547198196,0.563518766251612,-0.333488077835615,-0.223671675699334,-0.422654762675447,-0.462634432128552,0.211218202106716,1.16808903906151,-0.242854443255521,-0.3770352669459,-0.264913645171879,0.171053330038977,0.253327279221793,-0.451669583459784,-0.12790377005937,-0.413373669687563,-0.255876149849082,-0.243834621309167,-0.0871172700386459,-0.125199362354816,-0.24648688679658,-0.481104621233834,-0.71013103474175,-0.0371515137671109,-0.119399953736525,-0.991277899106535,-0.268080032426711,0.807906658178723,8
"29",-0.155649737187771,-0.386750567257486,-0.489344095919756,-0.34819527220887,-0.478015162996689,-0.0414050691260981,0.0516541490330097,0.116136894162318,-0.0541671281607406,0.882275597384469,0.6215807334288,0.64810680824089,-0.456166558708843,-0.870656366669355,-0.803424808544975,-0.865131755253416,-0.0538087715949486,-0.323277643121084,-0.101991097365441,0.0762978312016095,-0.629364075562031,-0.586659063950419,-0.267560658987243,-0.207545197912285,-0.36802228835638,-0.3872567105061,-0.0423346448065924,0.703091422011024,-0.477776828614823,-0.310808332487775,-0.413241675628909,-0.22296894471284,-0.056617747384693,-0.0871172700386459,-0.125199362354816,0.02184414989865,-0.481104621233834,-0.71013103474175,-0.451419427974666,-0.454606925541701,-0.0180628539031249,0.0168039806175303,0.807906658178723,8
"30",-0.155649737187771,-0.386750567257486,-0.570500548587914,-0.156962663564662,-0.554194449833698,0.131445453629874,-0.160496537461143,-0.0889566935110526,0.104445129471038,0.965025143371049,0.780236464256734,0.876234588292915,-0.212885243272649,-0.518023045788911,-1.35512039765093,-0.418642447974369,0.404771842781782,-0.344684916211755,-0.160540554114354,0.341366396698796,-0.458567855542758,-0.597007773152528,-0.153914350794721,-0.242854443255521,-0.295807660083128,-0.113993703717783,-0.18188727202281,0.635266689540578,0.228774026849463,-0.31099655671383,-0.403680159982306,-0.225070430210835,-0.555225166481532,-0.0871172700386459,-0.125199362354816,0.157489958593888,-0.481104621233834,-0.71013103474175,-0.518598008656972,-0.526020234045315,-0.12908443896912,0.193661505493989,0.807906658178723,8
"31",-0.155649737187771,-0.386750567257486,-0.454139809729627,-0.30643125578632,-0.59374082144122,-0.596902276921615,-0.875441722100265,-0.825856426070321,-0.612853982930652,1.17965347252775,1.39042662488785,0.038393299478516,-0.489782175960985,-0.86444334768192,-0.884458416963059,-1.93744885960589,-0.415624800378005,-0.348559785470813,-0.254030636487843,-0.282324345647524,-1.46911215732345,0.478395591433389,-0.268493096411129,-0.1919876662783,-0.363454729065032,-0.530050156213829,-0.186602321014824,-0.358348081932138,-0.821282495295703,-0.31449317977994,-0.410092756985305,-0.266542212868534,-0.756327107526681,-0.0871172700386459,-0.125199362354816,-0.0926256708732303,-0.481104621233834,-0.71013103474175,-0.494105817783214,-0.495233999769472,0.0960812355987527,-0.309187457127726,0.807906658178723,8
"32",-0.155649737187771,-0.386750567257486,-0.224611643984951,-0.420195434532825,-0.495806405686141,-0.980590942442294,-0.933748177661856,-0.888848162124306,-0.976519985006683,0.635175173791826,0.270553193888509,-0.560314190080101,-0.488064550982324,-0.688368759599583,-0.537012556903832,-1.91715996389601,-1.3260985055064,-0.35665425473996,-0.241199944784423,-0.251139808530209,-0.942490478930697,-1.01670542412698,-0.0993863722414259,-0.225904028518322,-0.366877891513963,-0.431245150388726,-0.274096487195364,-0.676495217579466,-0.677413544567638,-0.309501694661669,-0.385569976478054,-0.260469568391106,-0.69481205804973,-0.0871172700386459,-0.125199362354816,0.230099869119006,-0.481104621233834,-0.71013103474175,-0.373744194060749,-0.433520371628313,-1.34627445754147,-1.12655601804325,0.807906658178723,8
"33",6.4162280551848,-0.386750567257486,3.03038399131142,5.03504397555014,10.3827027795669,1.05379668978955,1.35639620177776,1.22844568962893,1.08412026686783,-0.503798949313144,-0.546826689362621,0.485967098019973,0.88273271478132,-0.807059079998,0.595848766102432,-0.785962906975258,0.202246673953221,-0.308991334682727,-0.223474418349232,-0.0276506248166255,-0.983608087327339,-1.04126763812398,-0.18995844846317,-0.181709512558241,-0.358072803817571,-0.378665252397128,0.251485654950869,0.157946727900768,-0.508759739071224,-0.276520405029214,-0.328156785234384,-0.213807243002466,1.38224656793239,-0.0871172700386459,-0.122766708240871,0.0348404626816153,2.07581504406486,-0.71013103474175,13.2747041145611,11.887231413842,-0.888953691331676,-1.50512671994097,0.807906658178723,1
"34",-0.155649737187771,-0.386750567257486,-0.0139063680280362,-0.421429159046983,0.291124107850437,0.24326534860441,0.37795332418808,0.418650576508026,0.234898141681856,0.524757582217182,0.151105667119259,0.740689199359194,-0.352223446424179,-0.560251596476804,-0.177991223430708,0.106402187410134,1.50325544059338,-0.335988852613723,-0.166057045192615,0.256475157461314,-0.493359678076019,-0.139141271816287,-0.265381640692368,-0.194429228740059,-0.315255050183541,-0.056248268143679,-0.147836302755712,0.604236257508552,0.418068120957931,-0.293194126234885,-0.394201119555207,-0.235955052940267,0.201574149914804,-0.0871172700386459,-0.125199362354816,-0.0799520346944658,-0.481104621233834,-0.71013103474175,0.404407698842631,0.330784864638145,-0.61011552120898,-0.803432540160857,0.807906658178723,8
"35",-0.155649737187771,-0.386750567257486,-0.421998916908506,-0.156962663564662,-0.161363414861988,1.01046801782814,0.445727342193497,0.479478236771129,0.986314756861664,0.800925722294754,0.489390978312252,1.86347336446103,-0.212885243272649,-0.518023045788911,-1.04695769772027,-0.750616506961843,0.401465302687836,-0.249580262356706,-0.160540554114354,0.236675449325611,-0.572432002222273,-0.708667060303051,-0.153914350794721,-0.17287929520221,-0.295807660083128,-0.113993703717783,0.0926633007353466,1.32719833248342,0.228774026849463,-0.31099655671383,-0.403680159982306,-0.234183566707707,0.221027490026581,-0.0871172700386459,-0.125199362354816,0.157489958593888,-0.481104621233834,-0.71013103474175,-0.116226301445242,-0.137663315860426,-0.345649246527462,-0.566347858164307,0.807906658178723,8
